,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_hidden_layers,param_learning_rate,param_mini_batch_size,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,ID
13,169.0072258313497,29.411633798221022,0.6114102204640707,0.037745227423487564,175,"[200, 100, 50]",0.009,42,"{'epochs': 175, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.009, 'mini_batch_size': 42}",0.02269922973181837,0.02036276231920786,0.024015623821062593,0.022359205290696276,0.001510532302060744,73,0.02536747158750363,0.02710611109773564,0.02707112967104741,0.026514904118762228,0.0008114829985469684,14
14,189.4893209139506,47.45075469902494,0.627387285232544,0.04516359096143943,175,"[200, 100, 50]",0.009,52,"{'epochs': 175, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.009, 'mini_batch_size': 52}",0.023347364034812634,0.02029248555246188,0.022950318983779416,0.022196722857017976,0.0013562204779422342,91,0.027775265720950126,0.026878981373905986,0.025783233472578826,0.026812493522478314,0.0008146015776351062,15
15,195.45245067278543,51.553717737530135,0.5372772216796875,0.06288637052816486,175,"[200, 100, 50]",0.009,62,"{'epochs': 175, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.009, 'mini_batch_size': 62}",0.02275096145946487,0.020037830795900824,0.023916908306134466,0.022235233520500053,0.0016250727292179427,85,0.02692211258327848,0.02647628341697794,0.02851190305781759,0.027303433019358003,0.0008736859797325898,16
16,96.65264868736267,4.3923337847585,0.1759780248006185,0.010825074724344753,175,"[100, 50]",0.001,32,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 32}",0.01916248485446237,0.018370410771519352,0.019791493832750806,0.019108129819577508,0.0005814264751985648,367,0.020971700319168507,0.020988076544939283,0.020150196714557755,0.02070332452622185,0.0003911775617456051,17
17,106.58739201227824,13.608425844383044,0.1955719788869222,0.017836696399238558,175,"[100, 50]",0.001,42,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 42}",0.01820364525550644,0.019192525397765836,0.020632664949162827,0.0193429452008117,0.000997331023583748,355,0.02004723050954771,0.022081130313082675,0.02095108768104903,0.021026482834559806,0.0008320458419200145,18
18,117.9981837272644,14.440783056485671,0.19714665412902832,0.014365164011224998,175,"[100, 50]",0.001,52,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 52}",0.019671522594644553,0.018415461243884823,0.019949992087913482,0.019345658642147618,0.0006675011682743933,349,0.021465264376611115,0.021332067499307827,0.020290162935814426,0.021029164937244455,0.0005253749902809289,19
19,136.7654096285502,27.34992290573954,0.1739809513092041,0.018294087230217443,175,"[100, 50]",0.001,62,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 62}",0.019138320822227328,0.019402589225050892,0.019869746429579616,0.01947021882561928,0.0003024083077865038,343,0.020970755068229985,0.022480629953860354,0.02033032806686308,0.021260571029651138,0.00090145974949037,20
20,63.57252804438273,26.524010453677413,0.182266632715861,0.018546218155143193,175,"[100, 50]",0.003,32,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 32}",0.02118326765267453,0.019350219870083007,0.018178477019910266,0.019570654847555935,0.0012365638873257042,337,0.023050506793222958,0.02202875224952694,0.0180531617494486,0.021044140264066164,0.0021556839507170795,21
21,61.50855533281962,5.556230400977522,0.17852131525675455,0.002859323860227537,175,"[100, 50]",0.003,42,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 42}",0.020415346357403497,0.018939121354549893,0.0209627168049783,0.02010572817231056,0.0008546469844927466,313,0.02199148463751388,0.02139354174721686,0.021238216682228583,0.021541081022319775,0.0003247347957830033,22
22,64.09090129534404,12.884623768368836,0.18673626581827799,0.002654667371910687,175,"[100, 50]",0.003,52,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 52}",0.020539089527427,0.01822418494419764,0.02106074562487603,0.019941340032166893,0.0012327469240427929,325,0.022193083041358586,0.020694035095794705,0.021260204028987095,0.021382440722046796,0.00061805746368357,23
23,51.511437018712364,3.1923138433303255,0.19559462865193686,0.010821988116666804,175,"[100, 50]",0.003,62,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 62}",0.019444207549814796,0.01791443457537345,0.020603175483992264,0.019320605869726837,0.0011011478707574523,361,0.021144499451200227,0.02039062872784836,0.020828217603845567,0.020787781927631383,0.0003090917337565456,24
24,50.47978472709656,10.690090129208897,0.1723189353942871,0.00979998774084177,175,"[100, 50]",0.005,32,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.005, 'mini_batch_size': 32}",0.020788938637343324,0.020017208913799656,0.019747536967241963,0.020184561506128313,0.0004413120794795277,300,0.021970804305598945,0.02284586210286277,0.019660984247469537,0.02149255021864375,0.0013434798019100888,25
25,58.695398012797035,22.709944110398148,0.17725872993469238,0.03809365844618468,175,"[100, 50]",0.005,42,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.005, 'mini_batch_size': 42}",0.021531153606061282,0.01978728619721304,0.01907754162043751,0.020131993807903942,0.0010309123618265944,307,0.0234400414673972,0.02240267568371579,0.019150926447494054,0.02166454786620235,0.0018271565194275788,26
26,64.0923200448354,15.389931723686654,0.1925362745920817,0.015087292222019873,175,"[100, 50]",0.005,52,"{'epochs': 175, 'hidden_layers': [100, 50], 'learning_rate': 0.005, 'mini_batch_size': 52}",0.021354779433193305,0.018369465828518727,0.021639351314896693,0.020454532192202907,0.001478934660420451,268,0.023261980992783204,0.02150039473447829,0.021765776013870974,0.02217605058037749,0.0007754742425568838,27
